shelfNetworkRole,NE,shelfHardware,interface,Recurso,portBandwidth,EstadoRed,EstadoLisy,DescRed,DescLisy,EvEstado
OUTER CORE,CTE1NA,Cisco-ASR-9922,Te0/11/0/3,CTE1NATe0/11/0/3,Te,up,Reserved,Enlace 10G DWDM PZU3MU_G3/1/4 (Linea:110050423) - UPLINK AGN ,a PZU3MU 3/1/5 linea 15009358,revisar
OUTER CORE,CTE1NA,Cisco-ASR-9922,Hu0/14/0/0,CTE1NAHu0/14/0/0,Hu,up,Available,TRK:ENLACE:RSC1NA (100GE17/0/0) Linea:11002674,NaN,revisar
OUTER CORE,CTE1NA,Cisco-ASR-9922,Hu0/14/0/1,CTE1NAHu0/14/0/1,Hu,up,Available,TRK:ENLACE:RSC1NA (100GE17/0/1) Linea:11004930,NaN,revisar
OUTER CORE,CTE1NA,Cisco-ASR-9922,Hu0/14/0/2,CTE1NAHu0/14/0/2,Hu,up,Available,TRK:ENLACE:RSC1NA (100GE17/0/2) Linea:11004931,NaN,revisar
OUTER CORE,CTE1NA,Cisco-ASR-9922,Hu0/14/0/3,CTE1NAHu0/14/0/3,Hu,up,Available,TRK:ENLACE:RSC1NA (100GE17/0/3) (S5-004 88CTC01 0/22/1) Linea:15009158,NaN,revisar
OUTER CORE,CTE1NA,Cisco-ASR-9922,Hu0/14/0/4,CTE1NAHu0/14/0/4,Hu,up,Available,TRK:ENLACE:RSC1NA (100GE17/0/4) (S5-005 88CTC02 0/20/1) Linea:15009159,NaN,revisar
OUTER CORE,CTE1NA,Cisco-ASR-9922,Hu0/14/0/5,CTE1NAHu0/14/0/5,Hu,up,Available,TRK:ENLACE:RSC1NA (100GE17/0/5) (S5-006 88CTC02 0/35/1) Linea:15009160,NaN,revisar
OUTER CORE,CTE1NA,Cisco-ASR-9922,Hu0/15/0/3,CTE1NAHu0/15/0/3,Hu,up,Available,TRK:ENLACE:RES1NA (100GE14/0/3) Linea:11009641,NaN,revisar
OUTER CORE,CTE1NA,Cisco-ASR-9922,Hu0/15/0/4,CTE1NAHu0/15/0/4,Hu,up,Available,TRK:ENLACE:RES1NA (100GE14/0/4) Linea:11009642,NaN,revisar
OUTER CORE,CTE1NA,Cisco-ASR-9922,Hu0/15/0/5,CTE1NAHu0/15/0/5,Hu,up,Available,TRK:ENLACE:RES1NA (100GE14/0/5) Linea:11009643,NaN,revisar
OUTER CORE,CTE1NA,Cisco-ASR-9922,Hu0/15/0/6,CTE1NAHu0/15/0/6,Hu,up,Available,TRK:ENLACE:RES1NA (100GE14/0/6) Linea:11009644,NaN,revisar
OUTER CORE,CTE1NA,Cisco-ASR-9922,Hu0/17/0/5,CTE1NAHu0/17/0/5,Hu,up,Available,Enlace 100G DWDM POS3MU_G14/0/0 (Linea:11005046) - UPLINK AGN,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/2/0/1,IRD1NAHu0/2/0/1,Hu,up,Reserved,TRK:ENLACE: ROA1.ROO1 (et-3/0/2),11005758 - IRD1NA - ROA1.ROO1,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/5/0/0,IRD1NAHu0/5/0/0,Hu,up,Available,TRK:ENLACE:IC1.HOR1 (100GE8/0/3) (S3-001 88IRD02 0/1/1) Linea:15003451,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/5/0/1,IRD1NAHu0/5/0/1,Hu,up,Available,TRK:ENLACE:IC1.HOR1 (100GE8/0/4) (S3-003 88IRD01 0/5/1) Linea:15005385,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/5/0/2,IRD1NAHu0/5/0/2,Hu,up,Available,TRK:ENLACE:IC1.HOR1 (100GE8/0/5) (S3-006 88IRD01 0/22/1) Linea:15009124,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/5/0/3,IRD1NAHu0/5/0/3,Hu,up,Available,TRK:ENLACE:RSC1NA (100GE0/15/0/6) Linea:11001531,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/5/0/4,IRD1NAHu0/5/0/4,Hu,up,Available,TRK:ENLACE:RSC1NA (100GE0/15/0/7) (IRDT1-02/05-05/12/03-04) Linea:65988020,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/5/0/5,IRD1NAHu0/5/0/5,Hu,up,Reserved,TRK:ENLACE:ROA1.ROS1 (et-2/0/2) Linea 11005756,11005757 - IRD1NA - ROA1.ROS1,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/6/0/0,IRD1NAHu0/6/0/0,Hu,up,Available,TRK:ENLACE:RES1NA (100GE15/0/0) Linea:11002675,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/6/0/1,IRD1NAHu0/6/0/1,Hu,up,Available,TRK:ENLACE:RES1NA (100GE0/15/0/1) Linea:11004932,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/6/0/2,IRD1NAHu0/6/0/2,Hu,up,Available,TRK:ENLACE:RES1NA (100GE0/15/0/2) Linea:11004933,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/6/0/3,IRD1NAHu0/6/0/3,Hu,up,Available,TRK:ENLACE:RES1NA (100GE15/0/3) (S3-001 88IRD02 0/24/1) Linea:15009155,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/6/0/4,IRD1NAHu0/6/0/4,Hu,up,Available,TRK:ENLACE:RES1NA (100GE15/0/4) (S3-001 88IRD01 0/26/1) Linea:15009156,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/6/0/5,IRD1NAHu0/6/0/5,Hu,up,Available,TRK:ENLACE:RES1NA (100GE15/0/5) (S3-001 88IRD01 0/24/1) Linea:15009157,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/7/0/0,IRD1NAHu0/7/0/0,Hu,up,Available,TRK:ENLACE:IC1.HOR1 (100GE8/0/0) (S3-005 88IRD01 0/16/1) Linea:11004841,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/7/0/1,IRD1NAHu0/7/0/1,Hu,up,Available,TRK:ENLACE:IC1.HOR1 (100GE8/0/1) (S3-004 88IRD01 0/14/1) Linea:11004840,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/7/0/2,IRD1NAHu0/7/0/2,Hu,up,Available,TRK:ENLACE:IC1.HOR1 (100GE8/0/2) (S3-002 88IRD01 0/1/1) Linea:15003692,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/7/0/3,IRD1NAHu0/7/0/3,Hu,up,Available,TRK:ENLACE:RSC1NA (100GE0/16/0/5) (IRDT1-02/05-05/15/05-06) Linea:65988071,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/7/0/4,IRD1NAHu0/7/0/4,Hu,up,Available,TRK:ENLACE:RSC1NA (100GE0/16/0/6) (IRDT1-02/05-05/11/03-04) Linea:65988072,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/10/0/0,IRD1NATe0/10/0/0,Te,up,Available,Enlace 10G DWDM ANA2MU_G7/0/0 (Linea:13007084) - UPLINK AGN,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/10/0/1,IRD1NATe0/10/0/1,Te,up,Available,TRK:ENLACE: ROA1.ROH1 (xe-5/2/0),NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/10/0/2,IRD1NATe0/10/0/2,Te,up,Available,Enlace 10G FO BGR2MU_G5/1/1 (Linea:11005737) - UPLINK AGN,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/10/0/3,IRD1NATe0/10/0/3,Te,up,Available,Enlace 10G DWDM SST2MU_G5/0/0 (Linea:11003554) - UPLINK AGN,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/10/0/4,IRD1NATe0/10/0/4,Te,up,Available,TRK:ENLACE: ROA1.ROH1 (xe-5/3/0),NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/10/0/5,IRD1NATe0/10/0/5,Te,up,Available,Enlace 10G DWDM GYU3MU_G5/0/0 (Linea:11003300) - UPLINK AGN,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/10/0/6,IRD1NATe0/10/0/6,Te,up,Available,Enlace 10G DWDM GYU3MU_G1/0/0 (Linea:11001955) - UPLINK AGN,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/10/0/7,IRD1NATe0/10/0/7,Te,up,Available,Enlace 10G DWDM SFS3MU_G3/0/11 (Linea:13006265) - UPLINK AGN,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/10/0/8,IRD1NATe0/10/0/8,Te,up,Available,Enlace 10G DWDM CPO2MU_G4/1/0 (Linea:11004844) - UPLINK AGN,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/10/0/9,IRD1NATe0/10/0/9,Te,up,Available,Enlace 10G DWDM VIC2MU_G5/0/0 (Linea:11004641) - UPLINK AGN,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/10/0/11,IRD1NATe0/10/0/11,Te,up,Available,Enlace 10G NN A ANA2MU Te8/0/1 (Linea:9005122) - UPLINK BBIP,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/10/0/13,IRD1NATe0/10/0/13,Te,up,Available,Enlace 10G DWDM VCO2MU_G4/1/3 (Linea:11005798) - UPLINK AGN,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/10/0/14,IRD1NATe0/10/0/14,Te,up,Available,Enlace 10G DWDM BEV2MU_G3/1/9 (Linea:15008844) - UPLINK AGN,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/10/0/15,IRD1NATe0/10/0/15,Te,up,Available,Enlace 10G DWDM PAR4MU_G8/0/1 (Linea:11001954) - UPLINK AGN,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/10/0/16,IRD1NATe0/10/0/16,Te,up,Available,Enlace 10G DWDM GOY3MU_G7/0/0 (Linea:11003295) - UPLINK AGN,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/10/0/17,IRD1NATe0/10/0/17,Te,up,Available,Enlace 10G DWDM GOY3MU_G7/0/1 (Linea:11003296) - UPLINK AGN,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/10/0/18,IRD1NATe0/10/0/18,Te,up,Available,Enlace 10G DWDM SFS3MU_G7/0/0 (Linea:13006263) - UPLINK AGN,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/10/0/19,IRD1NATe0/10/0/19,Te,up,Available,Enlace 10G DWDM SFS3MU_G7/0/1 (Linea:13006264) - UPLINK AGN,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/10/1/0,IRD1NATe0/10/1/0,Te,up,Available,Enlace 10G DWDM BEV2MU_G6/1/9 (Linea:15008901) - UPLINK AGN,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/0/9,IRD1NATe0/11/0/9,Te,up,Available,Enlace 10G DWDM BAR2MU_G3/0/1 (Linea:15008846) - UPLINK AGN,Ocupado,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/0/13,IRD1NATe0/11/0/13,Te,up,Available,Enlace 10G DWDM BAR2MU_G3/0/0 (Linea:15007211) - UPLINK AGN,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/1/6,IRD1NATe0/11/1/6,Te,up,Reserved,Enlace 10G FO AES2MU_G6/0/2 (Linea:11005775) - UPLINK AGN,(Linea:15008854),revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/1/7,IRD1NATe0/11/1/7,Te,up,Available,Enlace 10G DWDM RUF2MU_G5/0/9 (Linea:15008856) - UPLINK AGN,OCUPADO,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/1/8,IRD1NATe0/11/1/8,Te,up,Available,Enlace 10G DWDM RUF2MU_G6/0/9 (Linea:15008903) - UPLINK AGN,OCUPADO,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/1/12,IRD1NATe0/11/1/12,Te,up,Available,Enlace 10G DWDM ESP3MU_G5/1/23 (Linea:15008886) - UPLINK AGN,OCUPADO,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/1/13,IRD1NATe0/11/1/13,Te,up,Available,Enlace 10G DWDM ESP3MU_G4/1/23 (Linea:15008887) - UPLINK AGN,OCUPADO,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/1/16,IRD1NATe0/11/1/16,Te,up,Reserved,Enlace 10G DWDM VCO2MU_G4/1/4 (Linea:11005796) - UPLINK AGN,linea 11005796 a VCO2MU,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/1/17,IRD1NATe0/11/1/17,Te,up,Reserved,Enlace 10G DWDM VCO2MU_G4/1/5 (Linea:11005797) - UPLINK AGN,linea 11005797 a VCO2MU,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Te0/11/1/19,IRD1NATe0/11/1/19,Te,up,Reserved,RESERVA AMPLIACION BUNDLE MIXTO - RCU4MU 6/1/19,L=15008901,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/14/0/5,IRD1NAHu0/14/0/5,Hu,up,Reserved,TRK:ENLACE: ROA1.ROC1 (et-4/0/2),ENLACE 100GB a RSC1NA 0/13/0/4 (L=11005771),revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/14/0/6,IRD1NAHu0/14/0/6,Hu,up,Available,Enlace 100G FO SRT3MU_G7/0/0 (Linea:11004621) - UPLINK AGN,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/16/0/5,IRD1NAHu0/16/0/5,Hu,up,Available,Enlace 100G DWDM PAR3MU_G14/0/0 (Linea:11004563) - UPLINK AGN,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/16/0/6,IRD1NAHu0/16/0/6,Hu,up,Available,Enlace 100G DWDM CDU3MU_G2/0/0 (Linea:11004565) - UPLINK AGN (88IRD02_G5/1),NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/17/0/0,IRD1NAHu0/17/0/0,Hu,up,Available,TRK:ENLACE:IC1.HOR1 (100GE8/0/6) (S3-007 88IRD01 0/29/1) Linea:15009125,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/17/0/1,IRD1NAHu0/17/0/1,Hu,up,Available,TRK:ENLACE:IC1.HOR1 (100GE8/0/7) (S3-008 88IRD02 0/33/1) Linea:15009126,NaN,revisar
OUTER CORE,IRD1NA,Cisco-ASR-9922,Hu0/17/0/2,IRD1NAHu0/17/0/2,Hu,up,Available,TRK:ENLACE:IC1.HOR1 (100GE8/0/8) (S3-009 88IRD02 0/22/1) Linea:15009127,NaN,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/2/0/0,MUN1NAHu0/2/0/0,Hu,up,Available,Enlace 100G DWDM A CAS1MB Hu0/5/0/0 (Linea:15002257) - UPLINK BBIP,NaN,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/2/0/1,MUN1NAHu0/2/0/1,Hu,up,Available,Enlace 100G DWDM A BAL1MB Hu0/5/0/0 (Linea:15002573) - UPLINK BBIP,NaN,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/2/0/2,MUN1NAHu0/2/0/2,Hu,up,Available,Enlace 100G a ESH1MB Hu0/5/0/0 (Linea:15003714) - UPLINK BBIP,NaN,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/2/0/3,MUN1NAHu0/2/0/3,Hu,up,Available,ENLACE 100G A LOP1MB 0/5/0/0 (Linea:15003747) - UPLINK BBIP,NaN,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/2/0/4,MUN1NAHu0/2/0/4,Hu,up,Available,Enlace 100G NN A BEL1PR Hu0/1/0/3 (Linea:15003704) - UPLINK BBIP,NaN,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/4/0/1,MUN1NAHu0/4/0/1,Hu,up,Available,Enlace 100G NN A MUN1PR Hu0/1/0/2 (Linea:15005398) - UPLINK BBIP,NaN,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/4/0/3,MUN1NAHu0/4/0/3,Hu,up,Reserved,TRK:ENLACE:ROA1.VCR1 (et-8/0/2) (32MUN10 1/17/C1),15009295-200G_ROA1.VCR1-MUN1NA,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/5/0/1,MUN1NAHu0/5/0/1,Hu,up,Reserved,TRK:ENLACE:ROA1.VCR1 (et-8/1/2) (32MUN10 1/17/C2),15009295-200G_ROA1.VCR1-MUN1NA,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/10/0/0,MUN1NATe0/10/0/0,Te,up,Available,Enlace 10G DWDM CAP3MU_G3/0/1 (Linea:15009131) - UPLINK AGN,UPLINK CAP3MU 3/0/1 Linea 15009131,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/10/0/9,MUN1NATe0/10/0/9,Te,up,Available,Enlace 10G DWDM TNQ1MU_G6/1/0 (Linea:15007921) - UPLINK AGN,ref 666741 FACEBOOK reservado. no quitar modulo.,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/10/0/11,MUN1NATe0/10/0/11,Te,up,Reserved,Enlace 10G DWDM BAR2MU_G6/0/1 (Linea:15008898) - UPLINK AGN,Rerserva de PO2020 15008898 BAR2MU,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/10/1/1,MUN1NATe0/10/1/1,Te,up,Available,Enlace 10G DWDM CAP3MU_G4/0/3 (Linea:15009132) - UPLINK AGN,NaN,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/10/1/2,MUN1NATe0/10/1/2,Te,up,Available,Enlace 10G DWDM ZAR3MU_G6/1/1 (Linea:15008091) - UPLINK AGN,NaN,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/10/1/3,MUN1NATe0/10/1/3,Te,up,Available,Enlace 10G NN A MUN1RR Te (Linea:15008270) - UPLINK BBIP,NaN,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/10/1/4,MUN1NATe0/10/1/4,Te,up,Available,TRK:ENLACE:ROA1.PIL1 - xe-3/3/1 - 32MUN10 16/3/C1  Linea 15019362,NaN,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/10/1/5,MUN1NATe0/10/1/5,Te,up,Available,TRK:ENLACE:ROA1.PIL1  - xe-3/2/1 - 32MUN10 16/3/C2 Linea 15019363,NaN,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/10/1/6,MUN1NATe0/10/1/6,Te,up,Available,TRK:ENLACE:ROA1.PIL1 - xe-3/3/0 - 32MUN10 16/3/C3 Linea 15019364,NaN,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/10/1/7,MUN1NATe0/10/1/7,Te,up,Available,TRK:ENLACE:ROA1.PIL1 - xe-9/3/1 - 32MUN10 16/3/C4 Linea 15019365,NaN,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/10/1/8,MUN1NATe0/10/1/8,Te,up,Available,TRK:ENLACE:ROA1.PIL1 - xe-9/1/1 - 32MUN10 16/3/C5 Linea 15019366,NaN,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/0/8,MUN1NATe0/11/0/8,Te,up,Reserved,Enlace 10G A 5AB1MU TE0/1/0 (ex CMIA)(Linea:15008926) - TAG102UBA2MI2NN - UPLINK BBIP,Miami - IRU Back LIN 15008926,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/0/10,MUN1NATe0/11/0/10,Te,up,Reserved,Enlace 10G DWDM VCO2MU_G2/1/4 (Linea:11003692) - UPLINK AGN,Enlace 10G A VCO2MU - LINEA 11003692,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/0/13,MUN1NATe0/11/0/13,Te,up,Reserved,Enlace 10G DWDM ZAR3MU_G6/1/0 (Linea: 15006510) - UPLINK AGN,uPE/METRO/ZAR3MU (L=15006509),revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/0/14,MUN1NATe0/11/0/14,Te,up,Reserved,Enlace 10G DWDM ZAR3MU_G6/1/2 (Linea:15008092) - UPLINK AGN,uPE/METRO/ZAR3MU (L=15008092),revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/1/1,MUN1NATe0/11/1/1,Te,up,Available,Enlace 10G DWDM A TNN1MU TE0/1/1/0 (Linea 15007990) UPLINK AGN,Enlace 10G DWDM A TNN1MU TE0/1/1/0 (Linea 15007990) UPLINK AGN,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/1/2,MUN1NATe0/11/1/2,Te,up,Available,Enlace 10G DWDM A TNN1MU TE0/1/1/1 (Linea 15007991) UPLINK AGN,Enlace 10G DWDM A TNN1MU TE0/1/1/1 (Linea 15007991) UPLINK AGN,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/1/3,MUN1NATe0/11/1/3,Te,up,Available,Enlace 10G DWDM A TNN1MU TE0/1/1/2 (Linea 15007992) UPLINK AGN,Enlace 10G DWDM A TNN1MU TE0/1/1/2 (Linea 15007992) UPLINK AGN,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/1/5,MUN1NATe0/11/1/5,Te,up,Reserved,Enlace 10G DWDM ZAR3MU_G6/1/3 (Linea:15009073) - UPLINK AGN,Enlace ZAR3MU 6/1/3 - 15009073,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/1/6,MUN1NATe0/11/1/6,Te,up,Reserved,Enlace 10G DWDM ZAR3MU_G3/1/4 (Linea:15009074) - UPLINK AGN,Enlace ZAR3MU 3/1/4 - 15009074,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/1/7,MUN1NATe0/11/1/7,Te,up,Reserved,Enlace 10G DWDM ZAR3MU_G3/1/3 (Linea:15009075) - UPLINK AGN,Enlace ZAR3MU 3/1/5 - 15009075,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/1/8,MUN1NATe0/11/1/8,Te,up,Available,Enlace 10G DWDM CAP3MU_G4/0/4 (Linea:15009133) - UPLINK AGN,UPLINK CAP3MU 4/0/4 Linea 15009133,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/1/9,MUN1NATe0/11/1/9,Te,up,Reserved,Enlace 10G DWDM VCO2MU_G 4/1/2 (Linea:11003691) - UPLINK AGN,Enlace 10G A VCO2MU - LINEA 11005781,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/1/10,MUN1NATe0/11/1/10,Te,up,Available,TRK:ENLACE:ROA1.RET1 (xe-9/2/2) (32MUN10 16/2/C1) Linea 15019301,Conexion a ROA1.RET1xe-9/2/2 Linea 15019301,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/1/11,MUN1NATe0/11/1/11,Te,up,Available,TRK:ENLACE:ROA1.RET1 (xe-9/2/3) (32MUN10 16/2/C2) Linea 15019302,Conexion a ROA1.RET1 xe-9/2/3	Linea 15019302,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/1/13,MUN1NATe0/11/1/13,Te,up,Available,TRK:ENLACE:ROA1.RET1 (xe-9/3/0) (32MUN10 16/2/C3) Linea 15019303,Conexion a ROA1.RET1 xe-9/3/0	Linea 15019303,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/1/14,MUN1NATe0/11/1/14,Te,up,Available,TRK:ENLACE:ROA1.RET1 (xe-9/3/1) (32MUN10 16/2/C4) Linea 15019304,Conexion a ROA1.RET1 xe-9/3/1	Linea 15019304,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/1/15,MUN1NATe0/11/1/15,Te,up,Available,TRK:ENLACE:ROA1.RET1 (xe-9/3/2) (32MUN10 16/2/C5) Linea 15019305,Conexion a ROA1.RET1 xe-9/3/2	Linea 15019305,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/1/16,MUN1NATe0/11/1/16,Te,up,Available,TRK:ENLACE:ROA1.RET1 (xe-9/3/3) (32MUN10 16/2/C6) Linea 15019306,Conexion a ROA1.RET1 xe-9/3/3	Linea 15019306,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/1/17,MUN1NATe0/11/1/17,Te,up,Available,TRK:ENLACE:ROA1.RET1 (xe-4/0/0) (32MUN10 16/2/C7) Linea 15019307,Conexion a ROA1.RET1 xe-4/0/0	Linea 15019307,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Te0/11/1/18,MUN1NATe0/11/1/18,Te,up,Available,TRK:ENLACE:ROA1.RET1 (xe-4/0/1) (32MUN10 16/2/C8) Linea 15019308,Conexion a ROA1.RET1 xe-4/0/1 Linea 15019308,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/17/0/0,MUN1NAHu0/17/0/0,Hu,up,Available,Enlace 100G DWDM CHU2MU_G5/0/0 (Linea:15007835) - UPLINK AGN,NaN,revisar
OUTER CORE,MUN1NA,Cisco-ASR-9922,Hu0/17/0/1,MUN1NAHu0/17/0/1,Hu,up,Available,Enlace 100G NN A MUN1MB Hu0/3/0/0 (Linea:1500180) - UPLINK BBIP,NaN,revisar
OUTER CORE,MUS1NA,Cisco-ASR-9922,Te0/0/0/13,MUS1NATe0/0/0/13,Te,up,Available,Enlace 10G DWDM SLM1MU_G8/0/0 (Linea:13007321) - UPLINK AGN,Enlace 10G DWDM SLM1MU_G8/0/0 (Linea:13007321) - UPLINK AGN,revisar
OUTER CORE,MUS1NA,Cisco-ASR-9922,Te0/0/0/15,MUS1NATe0/0/0/15,Te,up,Available,Enlace 10G DWDM PRS3MU_G8/0/1 (Linea:11002904) - UPLINK AGN,Enlace 10G DWDM PRS3MU_G8/0/1 (Linea:11002904) - UPLINK AGN,revisar
OUTER CORE,MUS1NA,Cisco-ASR-9922,Te0/0/0/19,MUS1NATe0/0/0/19,Te,up,Available,Enlace 10G DWDM SLM1MU_G3/0/0 Linea:13004063 - UPLINK AGN,Enlace 10G DWDM SLM1MU_G3/0/0 Linea:13004063 - UPLINK AGN,revisar
OUTER CORE,MUS1NA,Cisco-ASR-9922,Te0/10/0/23,MUS1NATe0/10/0/23,Te,up,Available,Enlace 10G DWDM SLM1MU_G1/0/0 (Linea:13007319) - UPLINK AGN,Enlace 10G DWDM SLM1MU_G1/0/0 (Linea:13007319) - UPLINK AGN,revisar
OUTER CORE,MUS1NA,Cisco-ASR-9922,Hu0/13/0/0,MUS1NAHu0/13/0/0,Hu,up,Available,TRK:ENLACE:BUA1NA (Hu0/19/0/0) Linea:13005123,NaN,revisar
OUTER CORE,MUS1NA,Cisco-ASR-9922,Hu0/13/0/1,MUS1NAHu0/13/0/1,Hu,up,Reserved,TRK:ENLACE:BUA1NA (Hu0/19/0/1) Linea:15009166,OUTERCORE 100G BUA1NA Hu0/19/0/1,revisar
