shelfNetworkRole,NE,shelfHardware,interface,Recurso,portBandwidth,EstadoRed,EstadoLisy,DescRed,DescLisy,EvEstado
OUTER CORE,RSC1NA,Cisco-ASR-9922,Hu0/13/0/5,RSC1NAHu0/13/0/5,Hu,up,Active,ENLACE 100G a RSCCDN02 Hu0/0/1/0 - Linea: 11004743,ENLACE 100G a RSCCDN02 Hu0/0/1/0 - Linea: 11004743,ok_reserva
OUTER CORE,RSC1NA,Cisco-ASR-9922,Hu0/13/0/6,RSC1NAHu0/13/0/6,Hu,up,Active,ENLACE 100G a RSCCDN02 Hu0/0/1/1 - Linea: 11004744,ENLACE 100G a RSCCDN02 Hu0/0/1/1 - Linea: 11004744,ok_reserva
OUTER CORE,RSC1NA,Cisco-ASR-9922,Hu0/13/0/7,RSC1NAHu0/13/0/7,Hu,up,Active,Enlace 100G DWDM CNG1MU_G6/0/0 (Linea:11004928) - UPLINK AGN,Enlace 100G DWDM CNG1MU_G6/0/0 (Linea:11004928) - UPLINK AGN,ok_reserva
OUTER CORE,RSC1NA,Cisco-ASR-9922,Hu0/14/0/3,RSC1NAHu0/14/0/3,Hu,up,Active,ENLACE 100G a RSCCDN01 Hu0/0/1/0 - Linea: 11004741,ENLACE 100G a RSCCDN01 Hu0/0/1/0 - Linea: 11004741,ok_reserva
OUTER CORE,RSC1NA,Cisco-ASR-9922,Hu0/14/0/4,RSC1NAHu0/14/0/4,Hu,up,Active,ENLACE 100G a RSCCDN01 Hu0/0/1/1 - Linea: 11004742,ENLACE 100G a RSCCDN01 Hu0/0/1/1 - Linea: 11004742,ok_reserva
OUTER CORE,RSC1NA,Cisco-ASR-9922,Hu0/14/0/5,RSC1NAHu0/14/0/5,Hu,up,Active,Enlace 100G FO RSC5MU_G4/0/1 (Linea:11005389) - UPLINK AGN,Enlace 100G FO RSC5MU_G4/0/1 (Linea:11005389) - UPLINK AGN,ok_reserva
OUTER CORE,RSC1NA,Cisco-ASR-9922,Hu0/15/0/0,RSC1NAHu0/15/0/0,Hu,up,Active,ENLACE 100G a IRDCDN02 Hu0/0/1/1 - Linea: 11004756,ENLACE 100G a IRDCDN02 Hu0/0/1/1 - Linea: 11004756,ok_reserva
OUTER CORE,RSC1NA,Cisco-ASR-9922,Hu0/15/0/1,RSC1NAHu0/15/0/1,Hu,up,Active,ENLACE 100G a IRDCDN02 Hu0/0/1/0 - Linea: 11004757,ENLACE 100G a IRDCDN02 Hu0/0/1/0 - Linea: 11004757,ok_reserva
OUTER CORE,RSC1NA,Cisco-ASR-9922,Hu0/15/0/2,RSC1NAHu0/15/0/2,Hu,up,Active,Enlace 100G DWDM SNI4MU_G3/0/0 (Linea:11005090) - UPLINK AGN,Enlace 100G DWDM SNI4MU_G3/0/0 (Linea:11005090) - UPLINK AGN,ok_reserva
OUTER CORE,RSC1NA,Cisco-ASR-9922,Hu0/15/0/4,RSC1NAHu0/15/0/4,Hu,up,Active,Enlace 100G DWDM RSS3MU _G4/0/0 (Linea:11004830) - UPLINK AGN,Enlace 100G DWDM RSS3MU _G4/0/0 (Linea:11004830) - UPLINK AGN,ok_reserva
OUTER CORE,RSC1NA,Cisco-ASR-9922,Hu0/15/0/5,RSC1NAHu0/15/0/5,Hu,up,Active,Enlace 100G FO IRD5MU_G11/0/0 (Linea:11005488) - UPLINK AGN,Enlace 100G FO IRD5MU_G11/0/0 (Linea:11005488) - UPLINK AGN,ok_reserva
OUTER CORE,RSC1NA,Cisco-ASR-9922,Hu0/15/0/6,RSC1NAHu0/15/0/6,Hu,up,Active,TRK:ENLACE:IRD1NA (100GE0/5/0/3) Linea:11001531,NaN,ok_reserva
OUTER CORE,RSC1NA,Cisco-ASR-9922,Hu0/15/0/7,RSC1NAHu0/15/0/7,Hu,up,Active,TRK:ENLACE:IRD1NA (100GE0/5/0/4) (RSCT1-00/01-01/22/04-03) Linea:65988020,NaN,ok_reserva
OUTER CORE,RSC1NA,Cisco-ASR-9922,Hu0/16/0/0,RSC1NAHu0/16/0/0,Hu,up,Active,ENLACE 100G a IRDCDN01 Hu0/0/1/0 - Linea: 11004749,ENLACE 100G a IRDCDN01 Hu0/0/1/0 - Linea: 11004749,ok_reserva
OUTER CORE,RSC1NA,Cisco-ASR-9922,Hu0/16/0/1,RSC1NAHu0/16/0/1,Hu,up,Active,ENLACE 100G a IRDCDN01 Hu0/0/1/1 - Linea: 11004750,ENLACE 100G a IRDCDN01 Hu0/0/1/1 - Linea: 11004750,ok_reserva
OUTER CORE,RSC1NA,Cisco-ASR-9922,Hu0/16/0/4,RSC1NAHu0/16/0/4,Hu,up,Active,Enlace 100G DWDM SFE1MB_G0/4/0/1 (Linea:11005261) - UPLINK BBIP,Enlace 100G DWDM SFE1MB_G0/4/0/1 (Linea:11005261) - UPLINK BBIP,ok_reserva
OUTER CORE,RSC1NA,Cisco-ASR-9922,Hu0/16/0/5,RSC1NAHu0/16/0/5,Hu,up,Active,TRK:ENLACE:IRD1NA (100GE0/7/0/3) (RSCT1-00/01-01/25/05-06) Linea:65988071,NaN,ok_reserva
OUTER CORE,RSC1NA,Cisco-ASR-9922,Hu0/16/0/6,RSC1NAHu0/16/0/6,Hu,up,Active,TRK:ENLACE:IRD1NA (100GE0/7/0/4) (RSCT1-00/01-01/21/03-04) Linea:65988072,NaN,ok_reserva
OUTER CORE,RSC1NA,Cisco-ASR-9922,Hu0/16/0/7,RSC1NAHu0/16/0/7,Hu,up,Active,Enlace 100G DWDM FSH3MU_G4/1/0 (Linea:11004616) - UPLINK AGN,Enlace 100G DWDM FSH3MU_G4/1/0 (Linea:11004616) - UPLINK AGN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE2/0/8,IC1.HOR1100GE2/0/8,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE2/0/9,IC1.HOR1100GE2/0/9,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE2/1/6,IC1.HOR1100GE2/1/6,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE2/1/14,IC1.HOR1100GE2/1/14,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE2/1/15,IC1.HOR1100GE2/1/15,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE2/1/16,IC1.HOR1100GE2/1/16,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE2/1/17,IC1.HOR1100GE2/1/17,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE2/1/18,IC1.HOR1100GE2/1/18,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE2/1/19,IC1.HOR1100GE2/1/19,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/0/7,IC1.HOR1100GE3/0/7,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/0/8,IC1.HOR1100GE3/0/8,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/0/9,IC1.HOR1100GE3/0/9,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/0/10,IC1.HOR1100GE3/0/10,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/0/11,IC1.HOR1100GE3/0/11,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/0/12,IC1.HOR1100GE3/0/12,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/0/13,IC1.HOR1100GE3/0/13,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/0/14,IC1.HOR1100GE3/0/14,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/0/15,IC1.HOR1100GE3/0/15,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/0/16,IC1.HOR1100GE3/0/16,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/0/17,IC1.HOR1100GE3/0/17,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/0/18,IC1.HOR1100GE3/0/18,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/0/19,IC1.HOR1100GE3/0/19,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/1/0,IC1.HOR1100GE3/1/0,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/1/1,IC1.HOR1100GE3/1/1,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/1/2,IC1.HOR1100GE3/1/2,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/1/3,IC1.HOR1100GE3/1/3,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/1/4,IC1.HOR1100GE3/1/4,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/1/5,IC1.HOR1100GE3/1/5,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/1/6,IC1.HOR1100GE3/1/6,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/1/7,IC1.HOR1100GE3/1/7,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/1/8,IC1.HOR1100GE3/1/8,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/1/9,IC1.HOR1100GE3/1/9,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/1/10,IC1.HOR1100GE3/1/10,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/1/11,IC1.HOR1100GE3/1/11,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/1/12,IC1.HOR1100GE3/1/12,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/1/13,IC1.HOR1100GE3/1/13,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/1/14,IC1.HOR1100GE3/1/14,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/1/15,IC1.HOR1100GE3/1/15,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/1/16,IC1.HOR1100GE3/1/16,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/1/17,IC1.HOR1100GE3/1/17,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/1/18,IC1.HOR1100GE3/1/18,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE3/1/19,IC1.HOR1100GE3/1/19,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/0/9,IC1.HOR1100GE8/0/9,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/0/10,IC1.HOR1100GE8/0/10,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/0/11,IC1.HOR1100GE8/0/11,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/0/12,IC1.HOR1100GE8/0/12,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/0/13,IC1.HOR1100GE8/0/13,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/0/14,IC1.HOR1100GE8/0/14,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/0/15,IC1.HOR1100GE8/0/15,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/0/16,IC1.HOR1100GE8/0/16,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/0/17,IC1.HOR1100GE8/0/17,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/0/18,IC1.HOR1100GE8/0/18,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/0/19,IC1.HOR1100GE8/0/19,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/1/0,IC1.HOR1100GE8/1/0,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/1/1,IC1.HOR1100GE8/1/1,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/1/2,IC1.HOR1100GE8/1/2,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/1/3,IC1.HOR1100GE8/1/3,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/1/4,IC1.HOR1100GE8/1/4,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/1/5,IC1.HOR1100GE8/1/5,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/1/6,IC1.HOR1100GE8/1/6,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/1/7,IC1.HOR1100GE8/1/7,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/1/8,IC1.HOR1100GE8/1/8,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/1/9,IC1.HOR1100GE8/1/9,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/1/10,IC1.HOR1100GE8/1/10,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/1/11,IC1.HOR1100GE8/1/11,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/1/12,IC1.HOR1100GE8/1/12,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/1/13,IC1.HOR1100GE8/1/13,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/1/14,IC1.HOR1100GE8/1/14,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/1/15,IC1.HOR1100GE8/1/15,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/1/16,IC1.HOR1100GE8/1/16,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/1/17,IC1.HOR1100GE8/1/17,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/1/18,IC1.HOR1100GE8/1/18,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE8/1/19,IC1.HOR1100GE8/1/19,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE9/1/11,IC1.HOR1100GE9/1/11,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE9/1/12,IC1.HOR1100GE9/1/12,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE9/1/13,IC1.HOR1100GE9/1/13,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE9/1/14,IC1.HOR1100GE9/1/14,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE9/1/15,IC1.HOR1100GE9/1/15,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE9/1/16,IC1.HOR1100GE9/1/16,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE9/1/17,IC1.HOR1100GE9/1/17,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE9/1/18,IC1.HOR1100GE9/1/18,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,100GE9/1/19,IC1.HOR1100GE9/1/19,100GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/0(100M),IC1.HOR1GE1/0/0(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/1(100M),IC1.HOR1GE1/0/1(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/2(100M),IC1.HOR1GE1/0/2(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/3(100M),IC1.HOR1GE1/0/3(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/4(100M),IC1.HOR1GE1/0/4(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/5(100M),IC1.HOR1GE1/0/5(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/6(100M),IC1.HOR1GE1/0/6(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/7(100M),IC1.HOR1GE1/0/7(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/8(100M),IC1.HOR1GE1/0/8(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/9(100M),IC1.HOR1GE1/0/9(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/10(100M),IC1.HOR1GE1/0/10(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/11(100M),IC1.HOR1GE1/0/11(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/12(100M),IC1.HOR1GE1/0/12(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/13(100M),IC1.HOR1GE1/0/13(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/14(100M),IC1.HOR1GE1/0/14(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/15(100M),IC1.HOR1GE1/0/15(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/16(100M),IC1.HOR1GE1/0/16(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/17(100M),IC1.HOR1GE1/0/17(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/18(100M),IC1.HOR1GE1/0/18(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/19(100M),IC1.HOR1GE1/0/19(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/20(100M),IC1.HOR1GE1/0/20(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/21(100M),IC1.HOR1GE1/0/21(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/22(100M),IC1.HOR1GE1/0/22(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/23(100M),IC1.HOR1GE1/0/23(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/24(100M),IC1.HOR1GE1/0/24(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/25(100M),IC1.HOR1GE1/0/25(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/26(100M),IC1.HOR1GE1/0/26(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/27(100M),IC1.HOR1GE1/0/27(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/28(100M),IC1.HOR1GE1/0/28(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/29(100M),IC1.HOR1GE1/0/29(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/30(100M),IC1.HOR1GE1/0/30(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/31(100M),IC1.HOR1GE1/0/31(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/32(100M),IC1.HOR1GE1/0/32(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/33(100M),IC1.HOR1GE1/0/33(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/34(100M),IC1.HOR1GE1/0/34(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/35(100M),IC1.HOR1GE1/0/35(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/36(100M),IC1.HOR1GE1/0/36(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/37(100M),IC1.HOR1GE1/0/37(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/38(100M),IC1.HOR1GE1/0/38(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/39(100M),IC1.HOR1GE1/0/39(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/40(100M),IC1.HOR1GE1/0/40(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/41(100M),IC1.HOR1GE1/0/41(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/42(100M),IC1.HOR1GE1/0/42(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/43(100M),IC1.HOR1GE1/0/43(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/44(100M),IC1.HOR1GE1/0/44(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/45(100M),IC1.HOR1GE1/0/45(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/46(100M),IC1.HOR1GE1/0/46(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/47(100M),IC1.HOR1GE1/0/47(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/48(100M),IC1.HOR1GE1/0/48(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/49(100M),IC1.HOR1GE1/0/49(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/50(100M),IC1.HOR1GE1/0/50(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/51(100M),IC1.HOR1GE1/0/51(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/52(100M),IC1.HOR1GE1/0/52(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/53(100M),IC1.HOR1GE1/0/53(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/54(100M),IC1.HOR1GE1/0/54(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/55(100M),IC1.HOR1GE1/0/55(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/56(100M),IC1.HOR1GE1/0/56(100M),GE,down,Available,NaN,NaN,ok_reserva
INNER CORE,IC1.HOR1,Huawei-NE9000-20,GE1/0/57(100M),IC1.HOR1GE1/0/57(100M),GE,down,Available,NaN,NaN,ok_reserva
